Time (s)	WE(1).Current (A)	WE(1).Potential (V)	Scan
190.900465518023	-0.000138275146484375	-1.9091796875	3
190.924865517961	-0.000137786865234375	-1.91192626953125	3
190.949265517899	-0.00013726806640625	-1.91375732421875	3
190.973665517838	-0.00013677978515625	-1.9158935546875	3
190.998065517776	-0.000136322021484375	-1.9189453125	3
191.022465517715	-0.0001358642578125	-1.9207763671875	3
191.046865517653	-0.00013543701171875	-1.923828125	3
191.071265517591	-0.000134979248046875	-1.9256591796875	3
191.09566551753	-0.000134552001953125	-1.9281005859375	3
191.120065517468	-0.000134124755859375	-1.9305419921875	3
191.144465517407	-0.00013372802734375	-1.93328857421875	3
191.168865517345	-0.000133331298828125	-1.93572998046875	3
191.193265517283	-0.0001329345703125	-1.9384765625	3
191.217665517222	-0.000132598876953125	-1.94000244140625	3
191.24206551716	-0.000132232666015625	-1.943359375	3
191.266465517099	-0.000131866455078125	-1.94580078125	3
191.290865517037	-0.00013153076171875	-1.9476318359375	3
191.315265516975	-0.000131195068359375	-1.9500732421875	3
191.339665516914	-0.000130859375	-1.953125	3
191.364065516852	-0.00013055419921875	-1.95556640625	3
191.388465516791	-0.0001302490234375	-1.95709228515625	3
191.412865516729	-0.00012994384765625	-1.9598388671875	3
191.437265516667	-0.000129669189453125	-1.9622802734375	3
191.461665516606	-0.00012939453125	-1.9647216796875	3
191.486065516544	-0.000129150390625	-1.9671630859375	3
191.510465516483	-0.000128875732421875	-1.9696044921875	3
191.534865516421	-0.000128631591796875	-1.9720458984375	3
191.559265516359	-0.000128387451171875	-1.9744873046875	3
191.583665516298	-0.000128173828125	-1.97723388671875	3
191.608065516236	-0.0001279296875	-1.9793701171875	3
191.632465516175	-0.000127716064453125	-1.9818115234375	3
191.656865516113	-0.000127532958984375	-1.98455810546875	3
191.681265516051	-0.000127349853515625	-1.9866943359375	3
191.70566551599	-0.000127166748046875	-1.98944091796875	3
191.730065515928	-0.000126983642578125	-1.9915771484375	3
191.754465515867	-0.0001268310546875	-1.99462890625	3
191.778865515805	-0.000126678466796875	-1.99615478515625	3
191.803265515743	-0.00012506103515625	-1.99371337890625	3
191.827665515682	-0.00012371826171875	-1.9915771484375	3
191.85206551562	-0.00012249755859375	-1.9891357421875	3
191.876465515558	-0.000121337890625	-1.9866943359375	3
191.900865515497	-0.000120269775390625	-1.98394775390625	3
191.925265515435	-0.0001192626953125	-1.9818115234375	3
191.949665515374	-0.0001182861328125	-1.9793701171875	3
191.974065515312	-0.00011737060546875	-1.9769287109375	3
191.99846551525	-0.000116485595703125	-1.97418212890625	3
192.022865515189	-0.000115631103515625	-1.97265625	3
192.047265515127	-0.00011480712890625	-1.9696044921875	3
192.071665515066	-0.000114013671875	-1.9671630859375	3
192.096065515004	-0.00011322021484375	-1.96533203125	3
192.120465514942	-0.000112457275390625	-1.962890625	3
192.144865514881	-0.00011175537109375	-1.96014404296875	3
192.169265514819	-0.00011102294921875	-1.9580078125	3
192.193665514758	-0.000110321044921875	-1.95556640625	3
192.218065514696	-0.000109649658203125	-1.953125	3
192.242465514634	-0.0001090087890625	-1.9500732421875	3
192.266865514573	-0.00010833740234375	-1.94793701171875	3
192.291265514511	-0.00010772705078125	-1.94549560546875	3
192.31566551445	-0.00010711669921875	-1.9427490234375	3
192.340065514388	-0.000106475830078125	-1.94061279296875	3
192.364465514326	-0.00010589599609375	-1.9378662109375	3
192.388865514265	-0.000105316162109375	-1.934814453125	3
192.413265514203	-0.000104766845703125	-1.93389892578125	3
192.437665514142	-0.00010418701171875	-1.93084716796875	3
192.46206551408	-0.000103668212890625	-1.9281005859375	3
192.486465514018	-0.0001031494140625	-1.9256591796875	3
192.510865513957	-0.00010260009765625	-1.9232177734375	3
192.535265513895	-0.000102081298828125	-1.92138671875	3
192.559665513834	-0.0001015625	-1.9189453125	3
192.584065513772	-0.00010107421875	-1.91650390625	3
192.60846551371	-0.0001005859375	-1.9134521484375	3
192.632865513649	-0.000100128173828125	-1.91131591796875	3
192.657265513587	-9.9639892578125E-05	-1.90826416015625	3
192.681665513526	-9.918212890625E-05	-1.9061279296875	3
192.706065513464	-9.8724365234375E-05	-1.90399169921875	3
192.730465513402	-9.82666015625E-05	-1.90185546875	3
192.754865513341	-9.7808837890625E-05	-1.8994140625	3
192.779265513279	-9.7381591796875E-05	-1.89697265625	3
192.803665513218	-9.6954345703125E-05	-1.8939208984375	3
192.828065513156	-9.649658203125E-05	-1.89208984375	3
192.852465513094	-9.60693359375E-05	-1.8890380859375	3
192.876865513033	-9.5672607421875E-05	-1.88720703125	3
192.901265512971	-9.5245361328125E-05	-1.8841552734375	3
192.92566551291	-9.48486328125E-05	-1.8817138671875	3
192.950065512848	-9.442138671875E-05	-1.8798828125	3
192.974465512786	-9.4024658203125E-05	-1.87744140625	3
192.998865512725	-9.36279296875E-05	-1.875	3
193.023265512663	-9.3231201171875E-05	-1.87225341796875	3
193.047665512602	-9.283447265625E-05	-1.8701171875	3
193.07206551254	-9.2437744140625E-05	-1.86676025390625	3
193.096465512478	-9.2041015625E-05	-1.865234375	3
193.120865512417	-9.1644287109375E-05	-1.8621826171875	3
193.145265512355	-9.124755859375E-05	-1.8603515625	3
193.169665512293	-9.0850830078125E-05	-1.8572998046875	3
193.194065512232	-9.04541015625E-05	-1.8560791015625	3
193.21846551217	-9.0057373046875E-05	-1.85302734375	3
193.242865512109	-8.9630126953125E-05	-1.8505859375	3
193.267265512047	-8.92333984375E-05	-1.8487548828125	3
193.291665511985	-8.880615234375E-05	-1.845703125	3
