WE(1).Potential (V)	WE(1).Current (A)	Time (s)	Scan
0.81787109375	4.6661376953125E-05	214.18311445924	3
0.81573486328125	4.66278076171875E-05	214.231942459116	3
0.81298828125	4.63592529296875E-05	214.280770458993	3
0.80963134765625	4.6331787109375E-05	214.32959845887	3
0.80841064453125	4.60601806640625E-05	214.378426458747	3
0.8056640625	4.60052490234375E-05	214.427254458623	3
0.80230712890625	4.58038330078125E-05	214.4760824585	3
0.80078125	4.56634521484375E-05	214.524910458377	3
0.7977294921875	4.55352783203125E-05	214.573738458253	3
0.79559326171875	4.52850341796875E-05	214.62256645813	3
0.79345703125	4.52178955078125E-05	214.671394458007	3
0.79132080078125	4.49798583984375E-05	214.720222457884	3
0.7879638671875	4.49493408203125E-05	214.76905045776	3
0.7861328125	4.47296142578125E-05	214.817878457637	3
0.78338623046875	4.466552734375E-05	214.866706457514	3
0.78125	4.44793701171875E-05	214.91553445739	3
0.77911376953125	4.42657470703125E-05	214.964362457267	3
0.77667236328125	4.420166015625E-05	215.013190457144	3
0.77362060546875	4.39544677734375E-05	215.062018457021	3
0.77178955078125	4.393310546875E-05	215.110846456897	3
0.76904296875	4.373779296875E-05	215.159674456774	3
0.7659912109375	4.3731689453125E-05	215.208502456651	3
0.76446533203125	4.35211181640625E-05	215.257330456527	3
0.7623291015625	4.34112548828125E-05	215.306158456404	3
0.75897216796875	4.33135986328125E-05	215.354986456281	3
0.7574462890625	4.31396484375E-05	215.403814456158	3
0.75408935546875	4.31243896484375E-05	215.452642456034	3
0.751953125	4.29107666015625E-05	215.501470455911	3
0.74884033203125	4.293212890625E-05	215.550298455788	3
0.7467041015625	4.27490234375E-05	215.599126455665	3
0.74407958984375	4.27215576171875E-05	215.647954455541	3
0.741302490234375	4.25689697265625E-05	215.696782455418	3
0.7392578125	4.2474365234375E-05	215.745610455295	3
0.736907958984375	4.24468994140625E-05	215.794438455171	3
0.7342529296875	4.228515625E-05	215.843266455048	3
0.73175048828125	4.22943115234375E-05	215.892094454925	3
0.729339599609375	4.212646484375E-05	215.940922454802	3
0.726959228515625	4.21875E-05	215.989750454678	3
0.72467041015625	4.20135498046875E-05	216.038578454555	3
0.72186279296875	4.20135498046875E-05	216.087406454432	3
0.71966552734375	4.1900634765625E-05	216.136234454308	3
0.717193603515625	4.18243408203125E-05	216.185062454185	3
0.71478271484375	4.18212890625E-05	216.233890454062	3
0.712371826171875	4.1680908203125E-05	216.282718453939	3
0.7100830078125	4.17205810546875E-05	216.331546453815	3
0.707366943359375	4.15985107421875E-05	216.380374453692	3
0.704986572265625	4.16259765625E-05	216.429202453569	3
0.702239990234375	4.1510009765625E-05	216.478030453446	3
0.70001220703125	4.149169921875E-05	216.526858453322	3
0.697723388671875	4.14337158203125E-05	216.575686453199	3
0.695037841796875	4.13665771484375E-05	216.624514453076	3
0.6927490234375	4.139404296875E-05	216.673342452952	3
0.690338134765625	4.12445068359375E-05	216.722170452829	3
0.68792724609375	4.12841796875E-05	216.770998452706	3
0.68536376953125	4.1162109375E-05	216.819826452583	3
0.68267822265625	4.12078857421875E-05	216.868654452459	3
0.68060302734375	4.110107421875E-05	216.917482452336	3
0.678253173828125	4.10919189453125E-05	216.966310452213	3
0.67547607421875	4.1082763671875E-05	217.015138452089	3
0.673095703125	4.0960693359375E-05	217.063966451966	3
0.67108154296875	4.0997314453125E-05	217.112794451843	3
0.66876220703125	4.08416748046875E-05	217.16162245172	3
0.66619873046875	4.09210205078125E-05	217.210450451596	3
0.66351318359375	4.08050537109375E-05	217.259278451473	3
0.661163330078125	4.08538818359375E-05	217.30810645135	3
0.658477783203125	4.07440185546875E-05	217.356934451226	3
0.656036376953125	4.07318115234375E-05	217.405762451103	3
0.6536865234375	4.0704345703125E-05	217.45459045098	3
0.651214599609375	4.05914306640625E-05	217.503418450857	3
